env_type,planning_steps,planning_percentage,planning_mode,n_seeds_all,seeds_all,reward_mean_all,reward_std_all,episode_length_mean_all,episode_length_std_all,n_seeds_ratio,seeds_ratio,reward_per_step_mean,reward_per_step_std
CoinRun,10,0.1,value,7,"3,4,5,6,7,8,9",1.4285714285714286,3.499271061118826,751.8571428571429,393.50891388394547,7,"3,4,5,6,7,8,9",0.019047619047619,0.0466569474815843
CoinRun,10,0.2,reward,7,"3,4,5,6,7,8,9",4.285714285714286,4.948716593053935,140.85714285714286,89.45777706578126,7,"3,4,5,6,7,8,9",0.0404590187407606,0.0606488438794196
CoinRun,10,0.2,value,7,"3,4,5,6,7,8,9",2.857142857142857,4.5175395145262565,172.42857142857142,129.64551355011662,7,"3,4,5,6,7,8,9",0.0231655162064825,0.0366619222976209
CoinRun,10,0.5,reward,7,"3,4,5,6,7,8,9",1.4285714285714286,3.499271061118826,525.4285714285714,394.10617030108494,7,"3,4,5,6,7,8,9",0.001539408866995,0.0037707662296539
CoinRun,10,0.5,value,7,"3,4,5,6,7,8,9",1.4285714285714286,3.499271061118826,525.4285714285714,394.10617030108494,7,"3,4,5,6,7,8,9",0.001539408866995,0.0037707662296539
Coinrun,5,0.05,reward,3,"0,1,2",10.0,0.0,175.33333333333334,60.7965642304088,3,"0,1,2",0.0674182139699381,0.0301371927019263
Coinrun,5,0.05,value,3,"0,1,2",10.0,0.0,175.33333333333334,60.7965642304088,3,"0,1,2",0.0674182139699381,0.0301371927019263
Coinrun,5,0.1,reward,3,"0,1,2",6.666666666666667,4.714045207910317,187.66666666666663,88.39431857057079,3,"0,1,2",0.0507936507936507,0.0501446634886708
Coinrun,5,0.1,value,3,"0,1,2",6.666666666666667,4.714045207910317,187.66666666666663,88.39431857057079,3,"0,1,2",0.0507936507936507,0.0501446634886708
Coinrun,5,0.2,reward,3,"0,1,2",10.0,0.0,222.0,73.33939368897637,3,"0,1,2",0.0503173451286658,0.0163992949017961
Coinrun,5,0.2,value,3,"0,1,2",10.0,0.0,222.0,73.33939368897637,3,"0,1,2",0.0503173451286658,0.0163992949017961
Coinrun,5,0.5,reward,3,"0,1,2",0.0,0.0,1000.0,0.0,3,"0,1,2",0.0,0.0
Coinrun,5,0.5,value,3,"0,1,2",0.0,0.0,1000.0,0.0,3,"0,1,2",0.0,0.0
Coinrun,10,0.05,reward,3,"0,1,2",6.666666666666667,4.714045207910317,112.66666666666669,26.411277052720408,3,"0,1,2",0.0573099415204678,0.0434798369484002
Coinrun,10,0.05,value,3,"0,1,2",6.666666666666667,4.714045207910317,112.66666666666669,26.411277052720408,3,"0,1,2",0.0573099415204678,0.0434798369484002
Coinrun,10,0.1,reward,3,"0,1,2",6.666666666666667,4.714045207910317,158.0,51.74939613174245,3,"0,1,2",0.037037037037037,0.0277159806427699
Coinrun,10,0.1,value,3,"0,1,2",6.666666666666667,4.714045207910317,158.0,51.74939613174245,3,"0,1,2",0.037037037037037,0.0277159806427699
Coinrun,10,0.2,reward,3,"0,1,2",6.666666666666667,4.714045207910317,104.0,37.49666651850535,3,"0,1,2",0.059681697612732,0.0470290993139786
Coinrun,10,0.2,value,3,"0,1,2",6.666666666666667,4.714045207910317,104.0,37.49666651850535,3,"0,1,2",0.059681697612732,0.0470290993139786
Coinrun,10,0.5,reward,3,"0,1,2",0.0,0.0,1000.0,0.0,3,"0,1,2",0.0,0.0
Coinrun,10,0.5,value,3,"0,1,2",0.0,0.0,1000.0,0.0,3,"0,1,2",0.0,0.0
Dodgeball,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,184.1,316.1858472481018,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,175.1,319.3353879544201,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,175.5,319.8087709866632,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,145.5,277.3583422217547,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,202.2,372.10423270906233,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,176.1,319.5019405261884,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,175.5,319.351608732444,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,174.6,317.81038371960096,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.2,0.6000000000000001,187.0,345.84418456871583,10,"0,1,2,3,4,5,6,7,8,9",0.0002,0.0006
Dodgeball,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,193.9,356.0855093934602,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",0.6,1.2806248474865698,217.6,391.9885712619693,10,"0,1,2,3,4,5,6,7,8,9",0.0006,0.0012806248474865
Dodgeball,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",0.6,1.2806248474865698,215.5,393.0527318312392,10,"0,1,2,3,4,5,6,7,8,9",0.0006,0.0012806248474865
Dodgeball,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",0.4,1.2000000000000002,215.5,393.0527318312392,10,"0,1,2,3,4,5,6,7,8,9",0.0004,0.0012
Dodgeball,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",0.4,0.8000000000000002,59.8,56.53635998187361,10,"0,1,2,3,4,5,6,7,8,9",0.0040202966432474,0.008209814456315
Dodgeball,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",0.4,1.2000000000000002,83.2,122.64566849261332,10,"0,1,2,3,4,5,6,7,8,9",0.0009708737864077,0.0029126213592233
Dodgeball,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",1.4,2.009975124224178,104.1,200.80809246641428,10,"0,1,2,3,4,5,6,7,8,9",0.0120098839273209,0.0194948168443618
Dodgeball,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,175.4,319.5866705605852,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,176.4,319.3822787820264,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,175.8,317.48568471664987,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,174.7,318.6189102988082,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,176.0,316.8419164188981,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,186.1,316.91558813034106,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Dodgeball,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.833030277982336,214.8,393.406354803783,10,"0,1,2,3,4,5,6,7,8,9",0.0008,0.0018330302779823
Dodgeball,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",0.8,1.833030277982336,214.8,393.406354803783,10,"0,1,2,3,4,5,6,7,8,9",0.0008,0.0018330302779823
FruitBot,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",-1.1,5.889821729050889,82.5,29.58462438497403,10,"0,1,2,3,4,5,6,7,8,9",-0.0126488953728048,0.0759199767870845
FruitBot,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",-0.7,3.3481338085566414,90.5,35.52815784698103,10,"0,1,2,3,4,5,6,7,8,9",-0.0158414221700974,0.048781038027335
FruitBot,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",-1.7,4.243819034784589,83.4,29.17258987474372,10,"0,1,2,3,4,5,6,7,8,9",-0.0259712555926858,0.0579295348500555
FruitBot,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",-0.1,2.3000000000000003,74.6,15.107613974417005,10,"0,1,2,3,4,5,6,7,8,9",-0.0025591700628384,0.0319270122819348
FruitBot,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",-1.3,3.1320919526731648,75.6,14.833745312630928,10,"0,1,2,3,4,5,6,7,8,9",-0.0176505199781061,0.0423184477091506
FruitBot,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",-2.1,3.961060464067672,75.6,15.666524822052912,10,"0,1,2,3,4,5,6,7,8,9",-0.0323389771836842,0.0548596220443496
FruitBot,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",-2.2,4.166533331199932,74.6,15.107613974417005,10,"0,1,2,3,4,5,6,7,8,9",-0.0287250246696321,0.0555535996183508
FruitBot,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",-3.6,5.276362383309168,79.0,19.483326204732087,10,"0,1,2,3,4,5,6,7,8,9",-0.0425686495578278,0.0548817550620421
FruitBot,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",-1.7,3.9509492530276824,84.2,30.20529754860892,10,"0,1,2,3,4,5,6,7,8,9",-0.0175434756226023,0.0384159941542468
FruitBot,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",-1.5,3.7483329627982624,82.7,29.621107339193113,10,"0,1,2,3,4,5,6,7,8,9",-0.0155685800937562,0.0426677472231784
FruitBot,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",-2.2,4.874423042781577,74.6,15.107613974417005,10,"0,1,2,3,4,5,6,7,8,9",-0.0325991174798951,0.0630533312823733
FruitBot,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",-2.1,4.3,97.7,40.711300642450624,10,"0,1,2,3,4,5,6,7,8,9",-0.018051807592681,0.0400930290521976
FruitBot,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",-2.0,3.4351128074635335,85.3,29.117177060972104,10,"0,1,2,3,4,5,6,7,8,9",-0.0264110918894692,0.0384881186647294
FruitBot,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",-3.1,5.838664230798,84.4,27.21102717649593,10,"0,1,2,3,4,5,6,7,8,9",-0.0331150882107556,0.0507067663857476
FruitBot,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",-3.6,4.983974317750844,94.8,44.88385010223611,10,"0,1,2,3,4,5,6,7,8,9",-0.0364469055912503,0.0531228827693238
FruitBot,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",-1.2,3.0919249667480613,77.0,16.69131510696506,10,"0,1,2,3,4,5,6,7,8,9",-0.0213980587243331,0.0443979159681515
FruitBot,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",-0.9,3.726929030716845,87.3,39.286257139106546,10,"0,1,2,3,4,5,6,7,8,9",-0.0169972052735911,0.0495587606780873
FruitBot,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",-1.7,4.148493702538308,88.4,28.38379819544946,10,"0,1,2,3,4,5,6,7,8,9",-0.0172234427028674,0.0450512386612369
FruitBot,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",-1.3,2.4103941586387903,85.5,25.862134482675632,10,"0,1,2,3,4,5,6,7,8,9",-0.0189823174890062,0.0315518878871375
FruitBot,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",-2.9,3.961060464067672,74.6,15.107613974417005,10,"0,1,2,3,4,5,6,7,8,9",-0.0416619878450399,0.0496301841204373
FruitBot,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,3.1304951684997055,82.5,31.062034704764592,10,"0,1,2,3,4,5,6,7,8,9",-0.0085646957894308,0.0406960807095646
FruitBot,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",-0.4,2.244994432064365,74.9,15.260733927305068,10,"0,1,2,3,4,5,6,7,8,9",-0.0098164458428678,0.0338576091632501
FruitBot,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",-4.0,3.1304951684997055,95.1,36.57717867742125,10,"0,1,2,3,4,5,6,7,8,9",-0.0457852404097382,0.0322551472931332
FruitBot,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",-4.0,3.1304951684997055,95.1,36.57717867742125,10,"0,1,2,3,4,5,6,7,8,9",-0.0457852404097382,0.0322551472931332
Heist,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,906.9,279.3,10,"0,1,2,3,4,5,6,7,8,9",0.0144927536231884,0.0434782608695652
Heist,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,913.0,261.0,10,"0,1,2,3,4,5,6,7,8,9",0.0076923076923076,0.023076923076923
Heist,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,909.2,272.40000000000003,10,"0,1,2,3,4,5,6,7,8,9",0.0108695652173913,0.0326086956521739
Heist,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,931.2,206.4,10,"0,1,2,3,4,5,6,7,8,9",0.0032051282051282,0.0096153846153846
Heist,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,833.0,334.00748494607126,10,"0,1,2,3,4,5,6,7,8,9",0.0121323529411764,0.0242786279133809
Heist,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,929.3,212.1,10,"0,1,2,3,4,5,6,7,8,9",0.0034129692832764,0.0102389078498293
Heist,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,920.6,238.2,10,"0,1,2,3,4,5,6,7,8,9",0.0048543689320388,0.0145631067961165
Heist,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,938.9,183.3,10,"0,1,2,3,4,5,6,7,8,9",0.0025706940874035,0.0077120822622107
Heist,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,916.2,251.4,10,"0,1,2,3,4,5,6,7,8,9",0.0061728395061728,0.0185185185185185
Heist,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,902.4,292.8,10,"0,1,2,3,4,5,6,7,8,9",0.0416666666666666,0.1249999999999999
Heist,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,907.2,278.4,10,"0,1,2,3,4,5,6,7,8,9",0.0138888888888888,0.0416666666666666
Heist,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,907.4,277.8,10,"0,1,2,3,4,5,6,7,8,9",0.0135135135135135,0.0405405405405405
Heist,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,909.0,273.0,10,"0,1,2,3,4,5,6,7,8,9",0.0111111111111111,0.0333333333333333
Heist,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,765.9,361.4035002597512,10,"0,1,2,3,4,5,6,7,8,9",0.0203783427736756,0.0345105952573547
Heist,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,698.9,357.67763419034185,10,"0,1,2,3,4,5,6,7,8,9",0.0233391406246525,0.0373206475220119
Heist,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,1000.0,0.0,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Heist,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,1000.0,0.0,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Heist,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0,1000.0,0.0,10,"0,1,2,3,4,5,6,7,8,9",0.0,0.0
Heist,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,905.3,284.09999999999997,10,"0,1,2,3,4,5,6,7,8,9",0.0188679245283018,0.0566037735849056
Heist,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,915.8,252.6,10,"0,1,2,3,4,5,6,7,8,9",0.0063291139240506,0.0189873417721519
Heist,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,904.8,285.6,10,"0,1,2,3,4,5,6,7,8,9",0.0208333333333333,0.0624999999999999
Heist,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,916.7,249.9,10,"0,1,2,3,4,5,6,7,8,9",0.0059880239520958,0.0179640718562874
Heist,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,836.1,330.5130708459198,10,"0,1,2,3,4,5,6,7,8,9",0.0152642706131078,0.0353739403262719
Heist,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,836.1,330.5130708459198,10,"0,1,2,3,4,5,6,7,8,9",0.0152642706131078,0.0353739403262719
Jumper,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,349.4,429.2011649564805,10,"0,1,2,3,4,5,6,7,8,9",0.1252136752136752,0.2081336979065417
Jumper,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,462.4,445.81031840907406,10,"0,1,2,3,4,5,6,7,8,9",0.1570316361838853,0.368654047777172
Jumper,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,471.3,423.70273777732433,10,"0,1,2,3,4,5,6,7,8,9",0.1244757184431067,0.2686654393037148
Jumper,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,560.2,443.129055693711,10,"0,1,2,3,4,5,6,7,8,9",0.111317254174397,0.2727966794168876
Jumper,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,297.8,373.77073186647453,10,"0,1,2,3,4,5,6,7,8,9",0.1693685073810825,0.3665665386169067
Jumper,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,376.4,427.7286990605143,10,"0,1,2,3,4,5,6,7,8,9",0.1363565529063425,0.3288164878895718
Jumper,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,369.8,419.0331251822462,10,"0,1,2,3,4,5,6,7,8,9",0.1352192493496841,0.3289338839609061
Jumper,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,475.8,425.541725333721,10,"0,1,2,3,4,5,6,7,8,9",0.1572447737731519,0.3704680448120658
Jumper,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,417.2,416.7751912002441,10,"0,1,2,3,4,5,6,7,8,9",0.1365396249243799,0.2376443937906314
Jumper,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,418.2,412.5832764424656,10,"0,1,2,3,4,5,6,7,8,9",0.123204495614035,0.2389948024968145
Jumper,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,324.6,390.647718539351,10,"0,1,2,3,4,5,6,7,8,9",0.137987012987013,0.37268781749632
Jumper,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,393.7,413.4472275877539,10,"0,1,2,3,4,5,6,7,8,9",0.0369642857142857,0.0934119756448687
Jumper,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,371.1,414.262344414744,10,"0,1,2,3,4,5,6,7,8,9",0.03125,0.09375
Jumper,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,359.3,373.6391440949409,10,"0,1,2,3,4,5,6,7,8,9",0.1204228243021346,0.2960012090445956
Jumper,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,372.4,383.1668566042736,10,"0,1,2,3,4,5,6,7,8,9",0.0147406266050333,0.0304688904979611
Jumper,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,605.8,427.9377992185313,10,"0,1,2,3,4,5,6,7,8,9",0.009090909090909,0.0272727272727272
Jumper,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,292.4,370.82076533009854,10,"0,1,2,3,4,5,6,7,8,9",0.0744550366890792,0.1281114669281325
Jumper,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,457.3,384.45547206406104,10,"0,1,2,3,4,5,6,7,8,9",0.0596163359280483,0.1234291497412674
Jumper,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,355.1,426.4268870509926,10,"0,1,2,3,4,5,6,7,8,9",0.1163343116831489,0.2674933571085351
Jumper,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,369.0,422.1442881290709,10,"0,1,2,3,4,5,6,7,8,9",0.1234359034359034,0.2690825441959295
Jumper,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,354.8,425.907689529081,10,"0,1,2,3,4,5,6,7,8,9",0.0807845073513276,0.1306397117910135
Jumper,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,345.8,429.9908836242927,10,"0,1,2,3,4,5,6,7,8,9",0.0720748299319727,0.1316482482983431
Jumper,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,550.4,454.378300538219,10,"0,1,2,3,4,5,6,7,8,9",0.0833333333333333,0.2499999999999999
Jumper,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,550.4,454.378300538219,10,"0,1,2,3,4,5,6,7,8,9",0.0833333333333333,0.2499999999999999
Leaper,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,153.1,111.35838540496177,10,"0,1,2,3,4,5,6,7,8,9",0.0195896377108161,0.033328329792457
Leaper,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,111.8,64.9073185395915,10,"0,1,2,3,4,5,6,7,8,9",0.035084425268989,0.057459025343269
Leaper,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,178.8,82.19951338055475,10,"0,1,2,3,4,5,6,7,8,9",0.0140907578792687,0.0222390451085642
Leaper,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,205.5,137.7673763994945,10,"0,1,2,3,4,5,6,7,8,9",0.0205629556088727,0.0377199025496712
Leaper,5,0.1,random,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,145.2,65.13340156939448,10,"0,1,2,3,4,5,6,7,8,9",0.0304057054057054,0.048995472963948
Leaper,5,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,130.7,48.29503080028007,10,"0,1,2,3,4,5,6,7,8,9",0.0224027239001914,0.0370531259449695
Leaper,5,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,171.0,104.45190280698576,10,"0,1,2,3,4,5,6,7,8,9",0.0199894699894699,0.0425090589552495
Leaper,5,0.2,random,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,212.5,145.85900726386424,10,"0,1,2,3,4,5,6,7,8,9",0.039461370332802,0.0925239253167886
Leaper,5,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,227.1,140.0781567554342,10,"0,1,2,3,4,5,6,7,8,9",0.0259694145589132,0.0487199123886151
Leaper,5,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,201.4,159.56954596664113,10,"0,1,2,3,4,5,6,7,8,9",0.0205783030814689,0.041238378139449
Leaper,5,0.5,random,10,"0,1,2,3,4,5,6,7,8,9",4.0,4.898979485566356,97.8,54.519354361547606,10,"0,1,2,3,4,5,6,7,8,9",0.0313664897640551,0.0392243850767812
Leaper,5,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,104.0,58.71626691130832,10,"0,1,2,3,4,5,6,7,8,9",0.0281901904242329,0.0434912034247409
Leaper,5,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,118.1,116.79935787494722,10,"0,1,2,3,4,5,6,7,8,9",0.0337411324922475,0.0619508167784005
Leaper,5,1.0,random,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,137.2,126.31373638682372,10,"0,1,2,3,4,5,6,7,8,9",0.0337530765979663,0.0542603049417028
Leaper,5,1.0,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,100.9,81.63387777142526,10,"0,1,2,3,4,5,6,7,8,9",0.0762291559222967,0.1524637057415216
Leaper,5,1.0,value,10,"0,1,2,3,4,5,6,7,8,9",1.0,3.0,203.3,162.7741072775397,10,"0,1,2,3,4,5,6,7,8,9",0.0069444444444444,0.0208333333333333
Leaper,10,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,177.7,96.41789253038048,10,"0,1,2,3,4,5,6,7,8,9",0.0241247103125083,0.049043282647055
Leaper,10,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,239.5,149.15579103742502,10,"0,1,2,3,4,5,6,7,8,9",0.0079960560806098,0.0183016208559766
Leaper,10,0.1,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,177.3,105.97740325182536,10,"0,1,2,3,4,5,6,7,8,9",0.0188352064264473,0.0349134578732489
Leaper,10,0.1,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,190.1,137.33641177779475,10,"0,1,2,3,4,5,6,7,8,9",0.027115489254525,0.0436947207361698
Leaper,10,0.2,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,175.6,164.68102501502716,10,"0,1,2,3,4,5,6,7,8,9",0.0139576883384932,0.0351760956013822
Leaper,10,0.2,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,144.7,110.38301499777944,10,"0,1,2,3,4,5,6,7,8,9",0.022884308345486,0.0403113672887689
Leaper,10,0.5,reward,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,139.0,85.17746180768714,10,"0,1,2,3,4,5,6,7,8,9",0.0237908193531492,0.0377029350144549
Leaper,10,0.5,value,10,"0,1,2,3,4,5,6,7,8,9",3.0,4.58257569495584,139.0,85.17746180768714,10,"0,1,2,3,4,5,6,7,8,9",0.0237908193531492,0.0377029350144549
Maze,0,0.0,baseline,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,437.4,125.82463987629768,10,"0,1,2,3,4,5,6,7,8,9",0.0109404709667983,0.0221854281324479
Maze,5,0.05,random,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,427.6,154.27002301160132,10,"0,1,2,3,4,5,6,7,8,9",0.056522629531026,0.1570268324913769
Maze,5,0.05,reward,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,416.8,166.77517800919895,10,"0,1,2,3,4,5,6,7,8,9",0.0261234644689783,0.0550634390176534
Maze,5,0.05,value,10,"0,1,2,3,4,5,6,7,8,9",2.0,4.0,416.8,166.77517800919895,10,"0,1,2,3,4,5,6,7,8,9",0.0261234644689783,0.0550634390176534
