run_id,run_name,env_type,planning_steps,planning_percentage,planning_mode,seed,episode_length,final_reward,reward_per_step
vgwsj5rl,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_1_time_2026-04-11_20-41-56,BigFish,5,1.0,value,1,48.0,0.0,0.0
w36hrrey,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_2_time_2026-04-11_20-43-14,BigFish,5,1.0,value,2,55.0,0.0,0.0
vxykwlxo,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_3_time_2026-04-11_20-44-45,BigFish,5,1.0,value,3,88.0,0.0,0.0
qvxzffps,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_4_time_2026-04-11_20-47-04,BigFish,5,1.0,value,4,113.0,0.0,0.0
9asd8fvf,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_5_time_2026-04-11_20-50-04,BigFish,5,1.0,value,5,106.0,2.0,0.0188679245283018
jv3lppz6,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_6_time_2026-04-11_20-52-53,BigFish,5,1.0,value,6,97.0,2.0,0.0206185567010309
xblwqx4o,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_7_time_2026-04-11_20-55-27,BigFish,5,1.0,value,7,64.0,0.0,0.0
cyx55o62,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_8_time_2026-04-11_20-57-10,BigFish,5,1.0,value,8,76.0,0.0,0.0
3sf70dxa,BigFish_5_roll_0_inner_1_pct_1_max_value_seed_9_time_2026-04-11_20-59-13,BigFish,5,1.0,value,9,73.0,0.0,0.0
uukrmpxo,BigFish_10_roll_0_inner_0.05_pct_1_max_reward_seed_0_time_2026-03-31_16-32-28,BigFish,10,0.05,reward,0,246.0,1.0,0.0040650406504065
