"Step","0_roll_1_ent__seed_1_time_2025-07-30_13-22-42 - actor_critic/eval/planned_entropy","0_roll_1_ent__seed_1_time_2025-07-30_13-22-42 - actor_critic/eval/planned_entropy__MIN","0_roll_1_ent__seed_1_time_2025-07-30_13-22-42 - actor_critic/eval/planned_entropy__MAX"
"81","0.0005000253654558838","0.0005000253654558838","0.0005000253654558838"
"82","0.004057392529516794","0.004057392529516794","0.004057392529516794"
"83","0.002483305530025034","0.002483305530025034","0.002483305530025034"
"84","0.002949426212176571","0.002949426212176571","0.002949426212176571"
"85","0.00012511968784004618","0.00012511968784004618","0.00012511968784004618"
"86","0.001809886298643964","0.001809886298643964","0.001809886298643964"
"87","0.1050367594303615","0.1050367594303615","0.1050367594303615"
"88","0.06721390489598547","0.06721390489598547","0.06721390489598547"
"89","0.8947161794905938","0.8947161794905938","0.8947161794905938"
"90","0.8707548686417838","0.8707548686417838","0.8707548686417838"
"91","0.13516899052369558","0.13516899052369558","0.13516899052369558"
"92","0.05837722131634078","0.05837722131634078","0.05837722131634078"
"93","0.018743654160427968","0.018743654160427968","0.018743654160427968"
"94","0.004740755515611715","0.004740755515611715","0.004740755515611715"
"95","0.01239238189057054","0.01239238189057054","0.01239238189057054"
"96","0.012565154586735749","0.012565154586735749","0.012565154586735749"
"97","0.4105639494370567","0.4105639494370567","0.4105639494370567"
"98","0.00003269625167977649","0.00003269625167977649","0.00003269625167977649"
"99","0.017641737131289675","0.017641737131289675","0.017641737131289675"
"100","0.029742827437804712","0.029742827437804712","0.029742827437804712"
"101","0.2999794059019098","0.2999794059019098","0.2999794059019098"
"102","2.0432904464749515","2.0432904464749515","2.0432904464749515"
"103","1.7247154594441634","1.7247154594441634","1.7247154594441634"
"104","1.3795641653581963","1.3795641653581963","1.3795641653581963"
"105","1.3704185579419392","1.3704185579419392","1.3704185579419392"
"106","0.4241642944716249","0.4241642944716249","0.4241642944716249"
"107","0.009794819081818291","0.009794819081818291","0.009794819081818291"
"108","1.1989602821816112","1.1989602821816112","1.1989602821816112"
"109","8.29953887063533e-8","8.29953887063533e-8","8.29953887063533e-8"
"110","0.0013896208266823387","0.0013896208266823387","0.0013896208266823387"
"111","0.014529055380070738","0.014529055380070738","0.014529055380070738"
"112","0.0009675805239951345","0.0009675805239951345","0.0009675805239951345"
"113","0.023796911557958624","0.023796911557958624","0.023796911557958624"
"114","0.001043633553146431","0.001043633553146431","0.001043633553146431"
"115","1.0705333555370395","1.0705333555370395","1.0705333555370395"
"116","1.226636848245685","1.226636848245685","1.226636848245685"
"117","0.04093942739307074","0.04093942739307074","0.04093942739307074"
"118","0.054116791846757537","0.054116791846757537","0.054116791846757537"
"119","0.6211759674754626","0.6211759674754626","0.6211759674754626"
"120","0.0053676201854765135","0.0053676201854765135","0.0053676201854765135"
"121","0.00035161987330347214","0.00035161987330347214","0.00035161987330347214"
"122","0.004028841394051878","0.004028841394051878","0.004028841394051878"
"123","0.00884064119603622","0.00884064119603622","0.00884064119603622"
"124","0.07542636132095007","0.07542636132095007","0.07542636132095007"
"125","1.3330063979778235","1.3330063979778235","1.3330063979778235"
"126","0.6129640538707397","0.6129640538707397","0.6129640538707397"
"127","2.3240419770320857","2.3240419770320857","2.3240419770320857"
"128","2.499119455697171","2.499119455697171","2.499119455697171"
"129","0.24024600464327464","0.24024600464327464","0.24024600464327464"
"130","0.6732360188005517","0.6732360188005517","0.6732360188005517"
"131","0.21974666156067033","0.21974666156067033","0.21974666156067033"
"132","0.23703334722732602","0.23703334722732602","0.23703334722732602"
"133","1.4175585725868078","1.4175585725868078","1.4175585725868078"
"134","0.3165128505534491","0.3165128505534491","0.3165128505534491"
"135","0.7136956253466309","0.7136956253466309","0.7136956253466309"
"136","0.508564221438933","0.508564221438933","0.508564221438933"
"137","0.9458535008981412","0.9458535008981412","0.9458535008981412"
"138","0.007977745789428507","0.007977745789428507","0.007977745789428507"
"139","0.00047314266324650597","0.00047314266324650597","0.00047314266324650597"
"140","0.0005210545692829048","0.0005210545692829048","0.0005210545692829048"
"141","0.007835012281742514","0.007835012281742514","0.007835012281742514"
"142","0.001224101633178714","0.001224101633178714","0.001224101633178714"
"143","0.8344300689877483","0.8344300689877483","0.8344300689877483"
"144","1.0007688511885175","1.0007688511885175","1.0007688511885175"
"145","0.00037812233262070794","0.00037812233262070794","0.00037812233262070794"
"146","0.00034744200911039944","0.00034744200911039944","0.00034744200911039944"
"147","0.000024140563545587382","0.000024140563545587382","0.000024140563545587382"
"148","0.02156296172517861","0.02156296172517861","0.02156296172517861"
"149","0.0004548208005681624","0.0004548208005681624","0.0004548208005681624"
"150","0.00686315847593368","0.00686315847593368","0.00686315847593368"
"151","0.03757199096580343","0.03757199096580343","0.03757199096580343"
"152","0.3206158191572518","0.3206158191572518","0.3206158191572518"
"153","0.789027079116594","0.789027079116594","0.789027079116594"
"154","0.20354387505324611","0.20354387505324611","0.20354387505324611"
"155","0.38116884673423634","0.38116884673423634","0.38116884673423634"
"156","0.000930492650083558","0.000930492650083558","0.000930492650083558"
"157","0.03997992812222037","0.03997992812222037","0.03997992812222037"
"158","0.023850124065027144","0.023850124065027144","0.023850124065027144"
"159","0.0034910583628761744","0.0034910583628761744","0.0034910583628761744"
"160","0.8919950699886424","0.8919950699886424","0.8919950699886424"
"161","0.020794469342328287","0.020794469342328287","0.020794469342328287"
"162","0.03552759557379235","0.03552759557379235","0.03552759557379235"
"163","0.14961922007424935","0.14961922007424935","0.14961922007424935"
"164","0.006226332248463437","0.006226332248463437","0.006226332248463437"
"165","1.429852408418434","1.429852408418434","1.429852408418434"
"166","0.0003299760918249181","0.0003299760918249181","0.0003299760918249181"
"167","1.40087880953824e-7","1.40087880953824e-7","1.40087880953824e-7"
"168","0.025276118214656123","0.025276118214656123","0.025276118214656123"
"169","0.43703371324002616","0.43703371324002616","0.43703371324002616"
"170","0.03445568951722961","0.03445568951722961","0.03445568951722961"
"171","0.00022760694588678845","0.00022760694588678845","0.00022760694588678845"
"172","0.1535103382989361","0.1535103382989361","0.1535103382989361"
"173","0.13863041009520158","0.13863041009520158","0.13863041009520158"
"174","0.112845341472064","0.112845341472064","0.112845341472064"
"175","7.759123382182957e-7","7.759123382182957e-7","7.759123382182957e-7"
"176","0.02582397969789528","0.02582397969789528","0.02582397969789528"
"177","0.8813743673759351","0.8813743673759351","0.8813743673759351"
"178","0.07281935693338835","0.07281935693338835","0.07281935693338835"
"179","1.5123010632247154","1.5123010632247154","1.5123010632247154"
"180","0.000017304240052555778","0.000017304240052555778","0.000017304240052555778"
"181","0.9786536881053944","0.9786536881053944","0.9786536881053944"
"182","0.0002076618499830956","0.0002076618499830956","0.0002076618499830956"
"183","0.10528972441194934","0.10528972441194934","0.10528972441194934"
"184","0.13355792154390686","0.13355792154390686","0.13355792154390686"
"185","0.00202778982885341","0.00202778982885341","0.00202778982885341"
"186","0.0021020186494477276","0.0021020186494477276","0.0021020186494477276"
"187","0.00003065329376629168","0.00003065329376629168","0.00003065329376629168"
"188","0.0826166012393067","0.0826166012393067","0.0826166012393067"
"189","0.002713348784831174","0.002713348784831174","0.002713348784831174"
"190","0.018509763129712385","0.018509763129712385","0.018509763129712385"
"191","0.11443883597471767","0.11443883597471767","0.11443883597471767"
"192","1.550769282656454","1.550769282656454","1.550769282656454"
"193","1.0854998017630737","1.0854998017630737","1.0854998017630737"
"194","0.00025192687146577994","0.00025192687146577994","0.00025192687146577994"
"195","0.000007523422210186397","0.000007523422210186397","0.000007523422210186397"
"196","0.07356880895572791","0.07356880895572791","0.07356880895572791"
"197","0.031245915497911864","0.031245915497911864","0.031245915497911864"
"198","0.2604413468926476","0.2604413468926476","0.2604413468926476"
"199","1.094255782483801","1.094255782483801","1.094255782483801"
"200","0.2103502174481299","0.2103502174481299","0.2103502174481299"
"201","1.1216588101416776","1.1216588101416776","1.1216588101416776"
"202","2.083494314819198","2.083494314819198","2.083494314819198"
"203","1.5522603722394346","1.5522603722394346","1.5522603722394346"
"204","1.1181860504641303","1.1181860504641303","1.1181860504641303"
"205","0.8629250144959527","0.8629250144959527","0.8629250144959527"
"206","0.5674923569305657","0.5674923569305657","0.5674923569305657"
"207","0.1153699070508262","0.1153699070508262","0.1153699070508262"
"208","0.262189486045174","0.262189486045174","0.262189486045174"
"209","0.4027904196093832","0.4027904196093832","0.4027904196093832"
"210","1.0581130264657037","1.0581130264657037","1.0581130264657037"
"211","0.008789112237885912","0.008789112237885912","0.008789112237885912"
"212","1.5401608768032835","1.5401608768032835","1.5401608768032835"
"213","0.011148804901699687","0.011148804901699687","0.011148804901699687"
"214","0.01972811644432818","0.01972811644432818","0.01972811644432818"
"215","0.2761290453607377","0.2761290453607377","0.2761290453607377"
"216","0.1467454007272475","0.1467454007272475","0.1467454007272475"
"217","0.002616072105647743","0.002616072105647743","0.002616072105647743"
"218","0.8012604630464418","0.8012604630464418","0.8012604630464418"
"219","0.0000018080372909529115","0.0000018080372909529115","0.0000018080372909529115"
"220","0.013829987556361676","0.013829987556361676","0.013829987556361676"
"221","0.06167306996518645","0.06167306996518645","0.06167306996518645"
"222","1.2504321958364124","1.2504321958364124","1.2504321958364124"
"223","0.012278790036904574","0.012278790036904574","0.012278790036904574"
"224","0.003367070964134228","0.003367070964134228","0.003367070964134228"
"225","0.00003511219906671761","0.00003511219906671761","0.00003511219906671761"
"226","0.0008971863790692736","0.0008971863790692736","0.0008971863790692736"
"227","0.0019575028371807235","0.0019575028371807235","0.0019575028371807235"
"228","1.0110423208291328","1.0110423208291328","1.0110423208291328"
"229","0.002113043174042733","0.002113043174042733","0.002113043174042733"
"230","0.05661603835463803","0.05661603835463803","0.05661603835463803"
"231","0.22098940819580498","0.22098940819580498","0.22098940819580498"
"232","0.5364001724246938","0.5364001724246938","0.5364001724246938"
"233","1.0328686390501318","1.0328686390501318","1.0328686390501318"
"234","0.3314643987823523","0.3314643987823523","0.3314643987823523"
"235","1.4507501923074249","1.4507501923074249","1.4507501923074249"
"236","0.01152103985166088","0.01152103985166088","0.01152103985166088"
"237","0.4696104949838085","0.4696104949838085","0.4696104949838085"
"238","0.9208092152968482","0.9208092152968482","0.9208092152968482"
"239","0.06931403879024962","0.06931403879024962","0.06931403879024962"
"240","0.14359600068006936","0.14359600068006936","0.14359600068006936"
"241","0.012330288091922307","0.012330288091922307","0.012330288091922307"
"242","0.006231181353049092","0.006231181353049092","0.006231181353049092"
"243","0.4216324088812854","0.4216324088812854","0.4216324088812854"
"244","2.411406619567904e-7","2.411406619567904e-7","2.411406619567904e-7"
"245","0.00001265833091148526","0.00001265833091148526","0.00001265833091148526"
"246","0.0000034326361088306387","0.0000034326361088306387","0.0000034326361088306387"
"247","0.0005471317746235932","0.0005471317746235932","0.0005471317746235932"
"248","0.5304447571906165","0.5304447571906165","0.5304447571906165"
"249","0.028657168143630795","0.028657168143630795","0.028657168143630795"
"250","0.19637355287564254","0.19637355287564254","0.19637355287564254"
"251","1.1966355066985732","1.1966355066985732","1.1966355066985732"
"252","0.06484493524613355","0.06484493524613355","0.06484493524613355"
"253","0.04142257502946493","0.04142257502946493","0.04142257502946493"
"254","0.0000031332242884413054","0.0000031332242884413054","0.0000031332242884413054"
"255","0.00004652051978429216","0.00004652051978429216","0.00004652051978429216"
"256","0.0021182023176650024","0.0021182023176650024","0.0021182023176650024"
"257","0.47616462482120203","0.47616462482120203","0.47616462482120203"
"258","0.97145105468726","0.97145105468726","0.97145105468726"
"259","1.0130306122557577","1.0130306122557577","1.0130306122557577"
"260","0.5111678237946823","0.5111678237946823","0.5111678237946823"
"261","0.18955252746194132","0.18955252746194132","0.18955252746194132"
"262","0.0005365181021376434","0.0005365181021376434","0.0005365181021376434"
"263","0.0020594388354073538","0.0020594388354073538","0.0020594388354073538"
"264","0.3914645881281384","0.3914645881281384","0.3914645881281384"
"265","0.036657561898394794","0.036657561898394794","0.036657561898394794"
"266","0.00868970492207275","0.00868970492207275","0.00868970492207275"
"267","0.000013049077352212433","0.000013049077352212433","0.000013049077352212433"
"268","0.00008708717423577438","0.00008708717423577438","0.00008708717423577438"
"269","0.0032343967620056353","0.0032343967620056353","0.0032343967620056353"
"270","0.0001264495827366381","0.0001264495827366381","0.0001264495827366381"
"271","0.07504225419362151","0.07504225419362151","0.07504225419362151"
"272","0.0023568421857371705","0.0023568421857371705","0.0023568421857371705"
"273","0.0007792837903365404","0.0007792837903365404","0.0007792837903365404"
"274","0.00004701860186335956","0.00004701860186335956","0.00004701860186335956"
"275","0.000002806896878779291","0.000002806896878779291","0.000002806896878779291"
"276","0.00014472848124322984","0.00014472848124322984","0.00014472848124322984"
"277","0.462772206811527","0.462772206811527","0.462772206811527"
"278","0.020922721373365847","0.020922721373365847","0.020922721373365847"
"279","0.7546120608090644","0.7546120608090644","0.7546120608090644"
"280","0.006331465377297318","0.006331465377297318","0.006331465377297318"
"281","0.04214892763201048","0.04214892763201048","0.04214892763201048"
"282","1.0255146608992383","1.0255146608992383","1.0255146608992383"
"283","0.004240794559674001","0.004240794559674001","0.004240794559674001"
"284","1.3533237404201524","1.3533237404201524","1.3533237404201524"
"285","0.2362870070160755","0.2362870070160755","0.2362870070160755"
"286","1.5600714802763218","1.5600714802763218","1.5600714802763218"
"287","0.15457527637090995","0.15457527637090995","0.15457527637090995"
"288","0.24874895588892004","0.24874895588892004","0.24874895588892004"
"289","0.00004084244968909861","0.00004084244968909861","0.00004084244968909861"
"290","0.13165449280656705","0.13165449280656705","0.13165449280656705"
"291","0.09446172896037394","0.09446172896037394","0.09446172896037394"
"292","4.255631046423686e-7","4.255631046423686e-7","4.255631046423686e-7"
"293","0.005841008478241464","0.005841008478241464","0.005841008478241464"
"294","0.0013728328678617393","0.0013728328678617393","0.0013728328678617393"
"295","0.8856943135916325","0.8856943135916325","0.8856943135916325"
"296","0.2645966627158066","0.2645966627158066","0.2645966627158066"
"297","0.8089577185684577","0.8089577185684577","0.8089577185684577"
"298","0.07559424863493922","0.07559424863493922","0.07559424863493922"
"299","0.7657857736356212","0.7657857736356212","0.7657857736356212"
"300","0.6192765050880082","0.6192765050880082","0.6192765050880082"
"301","0.12144449551303578","0.12144449551303578","0.12144449551303578"
"302","0.0037096147217613074","0.0037096147217613074","0.0037096147217613074"
"303","0.056407702870949095","0.056407702870949095","0.056407702870949095"
"304","0.35205644051377166","0.35205644051377166","0.35205644051377166"
"305","1.4511920157374913","1.4511920157374913","1.4511920157374913"
"306","1.2086536543408664","1.2086536543408664","1.2086536543408664"
"307","0.03452388332552564","0.03452388332552564","0.03452388332552564"
"308","0.6769683862895765","0.6769683862895765","0.6769683862895765"
"309","0.3090057003541307","0.3090057003541307","0.3090057003541307"
"310","1.659446323615219","1.659446323615219","1.659446323615219"
"311","0.2890155119094057","0.2890155119094057","0.2890155119094057"
"312","0.9807986557269553","0.9807986557269553","0.9807986557269553"
"313","0.0000013929950795281857","0.0000013929950795281857","0.0000013929950795281857"
"314","0.0004022260202475648","0.0004022260202475648","0.0004022260202475648"
"315","0.41548011650763284","0.41548011650763284","0.41548011650763284"
"316","0.15491260959166167","0.15491260959166167","0.15491260959166167"
"317","1.1330964303459832","1.1330964303459832","1.1330964303459832"
"318","2.297403384679083e-7","2.297403384679083e-7","2.297403384679083e-7"
"319","0.0505420840784535","0.0505420840784535","0.0505420840784535"
"320","0.00462815928026051","0.00462815928026051","0.00462815928026051"
"321","0.0004426546655497417","0.0004426546655497417","0.0004426546655497417"
"322","0.031477654058262736","0.031477654058262736","0.031477654058262736"
"323","0.9316699196988346","0.9316699196988346","0.9316699196988346"
"324","0.026731983600956834","0.026731983600956834","0.026731983600956834"
"325","1.0581155202141412","1.0581155202141412","1.0581155202141412"
"326","0.3758455107377425","0.3758455107377425","0.3758455107377425"
"327","1.2790550104455334","1.2790550104455334","1.2790550104455334"
"328","0.043728400174161","0.043728400174161","0.043728400174161"
"329","0.0000011641316290922432","0.0000011641316290922432","0.0000011641316290922432"
"330","0.0026275647119302042","0.0026275647119302042","0.0026275647119302042"
"331","0.039078220396517746","0.039078220396517746","0.039078220396517746"
"332","0.2539249242514558","0.2539249242514558","0.2539249242514558"
"333","0.00010935441906617598","0.00010935441906617598","0.00010935441906617598"
"334","0.00010856572787522278","0.00010856572787522278","0.00010856572787522278"
"335","0.0005363464973783475","0.0005363464973783475","0.0005363464973783475"
"336","0.00040779693971383104","0.00040779693971383104","0.00040779693971383104"
"337","0.03366812721435042","0.03366812721435042","0.03366812721435042"
"338","0.715896530325385","0.715896530325385","0.715896530325385"
"339","0.33942126211584556","0.33942126211584556","0.33942126211584556"
"340","0.002880069169661919","0.002880069169661919","0.002880069169661919"
"341","0.4154571138280799","0.4154571138280799","0.4154571138280799"
"342","0.000020470248402605457","0.000020470248402605457","0.000020470248402605457"
"343","0.01304293313974831","0.01304293313974831","0.01304293313974831"
"344","0.0443659774821143","0.0443659774821143","0.0443659774821143"
"345","0.7734806214005249","0.7734806214005249","0.7734806214005249"
"346","0.893775004433747","0.893775004433747","0.893775004433747"
"347","1.285755368531823","1.285755368531823","1.285755368531823"
"348","0.4234789006122739","0.4234789006122739","0.4234789006122739"
"349","0.6403930509088965","0.6403930509088965","0.6403930509088965"
"350","0.000011292545500908289","0.000011292545500908289","0.000011292545500908289"
"351","0.0002716984101704148","0.0002716984101704148","0.0002716984101704148"
"352","0.001781886381011208","0.001781886381011208","0.001781886381011208"
"353","0.00028441866018967456","0.00028441866018967456","0.00028441866018967456"
"354","0.26967563286325574","0.26967563286325574","0.26967563286325574"
"355","0.001185723049626629","0.001185723049626629","0.001185723049626629"
"356","0.4830300432566572","0.4830300432566572","0.4830300432566572"
"357","1.382222587183908","1.382222587183908","1.382222587183908"
"358","0.002770977584677466","0.002770977584677466","0.002770977584677466"
"359","0.44715214052088864","0.44715214052088864","0.44715214052088864"
"360","0.12686660329570323","0.12686660329570323","0.12686660329570323"
"361","0.012013168207104805","0.012013168207104805","0.012013168207104805"
"362","0.00007377692526230808","0.00007377692526230808","0.00007377692526230808"
"363","1.0388632194346243e-7","1.0388632194346243e-7","1.0388632194346243e-7"
"364","0.0003237681731408199","0.0003237681731408199","0.0003237681731408199"
"365","0.00006755920763994203","0.00006755920763994203","0.00006755920763994203"
"366","0.0014177082472067936","0.0014177082472067936","0.0014177082472067936"
"367","1.44641777734954","1.44641777734954","1.44641777734954"
"368","0.000029669237883777628","0.000029669237883777628","0.000029669237883777628"
"369","0.00018500827925602473","0.00018500827925602473","0.00018500827925602473"
"370","5.359641607471445e-8","5.359641607471445e-8","5.359641607471445e-8"
"371","0.0000022275620442707194","0.0000022275620442707194","0.0000022275620442707194"
"372","0.0003096649239628397","0.0003096649239628397","0.0003096649239628397"
"373","0.00023911261042228147","0.00023911261042228147","0.00023911261042228147"
"374","0.9138814101547925","0.9138814101547925","0.9138814101547925"
"375","0.09576052044185851","0.09576052044185851","0.09576052044185851"
"376","0.021078305209745997","0.021078305209745997","0.021078305209745997"
"377","1.813905490198965","1.813905490198965","1.813905490198965"
"378","0.9168993617121332","0.9168993617121332","0.9168993617121332"
"379","0.16023599933273389","0.16023599933273389","0.16023599933273389"
"380","0.00038179653033711445","0.00038179653033711445","0.00038179653033711445"
"381","0.0016316061268077649","0.0016316061268077649","0.0016316061268077649"
"382","0.0003061364244394249","0.0003061364244394249","0.0003061364244394249"
"383","0.0004852891479034512","0.0004852891479034512","0.0004852891479034512"
"384","0.6325484492507539","0.6325484492507539","0.6325484492507539"
"385","0.0000803666718837314","0.0000803666718837314","0.0000803666718837314"
"386","0.126252625232123","0.126252625232123","0.126252625232123"
"387","0.04943606365075478","0.04943606365075478","0.04943606365075478"
"388","1.3059231720592266","1.3059231720592266","1.3059231720592266"
"389","0.02392979771526826","0.02392979771526826","0.02392979771526826"
"390","1.0508943126697137","1.0508943126697137","1.0508943126697137"
"391","0.0005488063801080563","0.0005488063801080563","0.0005488063801080563"
"392","0.00239983667279022","0.00239983667279022","0.00239983667279022"
"393","0.25582735333963746","0.25582735333963746","0.25582735333963746"
"394","0.5196945086461467","0.5196945086461467","0.5196945086461467"
"395","0.048413406438603965","0.048413406438603965","0.048413406438603965"
"396","1.030563039632665","1.030563039632665","1.030563039632665"
"397","0.16954299096899428","0.16954299096899428","0.16954299096899428"
"398","0.00001643176452789139","0.00001643176452789139","0.00001643176452789139"
"399","8.106038839824773e-9","8.106038839824773e-9","8.106038839824773e-9"
"400","0.000012035863461371096","0.000012035863461371096","0.000012035863461371096"
"401","0.058249819793256316","0.058249819793256316","0.058249819793256316"
"402","0.004154360177374456","0.004154360177374456","0.004154360177374456"
"403","0.008043824748564701","0.008043824748564701","0.008043824748564701"
"404","0.025906042294646037","0.025906042294646037","0.025906042294646037"
"405","9.028339414731089e-8","9.028339414731089e-8","9.028339414731089e-8"
"406","0.000024049906309004336","0.000024049906309004336","0.000024049906309004336"
"407","0.3003388066465503","0.3003388066465503","0.3003388066465503"
"408","0.31377652058689637","0.31377652058689637","0.31377652058689637"
"409","2.258878610533422","2.258878610533422","2.258878610533422"
"410","0.6633029028259939","0.6633029028259939","0.6633029028259939"
"411","0.8050558621770076","0.8050558621770076","0.8050558621770076"
"412","0.1370113546710634","0.1370113546710634","0.1370113546710634"
"413","0.08363767298639486","0.08363767298639486","0.08363767298639486"
"414","1.0036929862098125","1.0036929862098125","1.0036929862098125"
"415","0.173798583426522","0.173798583426522","0.173798583426522"
"416","0.21890315115168232","0.21890315115168232","0.21890315115168232"
"417","0.9991635651253641","0.9991635651253641","0.9991635651253641"
"418","0.03410697588200283","0.03410697588200283","0.03410697588200283"
"419","0.7478772202012769","0.7478772202012769","0.7478772202012769"
"420","0.0009418597123899256","0.0009418597123899256","0.0009418597123899256"
"421","0.00028453167076213483","0.00028453167076213483","0.00028453167076213483"
"422","0.00008139304112474326","0.00008139304112474326","0.00008139304112474326"
"423","0.00010422163338069359","0.00010422163338069359","0.00010422163338069359"
"424","0.058591844915701886","0.058591844915701886","0.058591844915701886"
"425","0.0227739533761688","0.0227739533761688","0.0227739533761688"
"426","0.0002567647022863579","0.0002567647022863579","0.0002567647022863579"
"427","0.9409789966247367","0.9409789966247367","0.9409789966247367"
"428","0.00001551708323885587","0.00001551708323885587","0.00001551708323885587"
"429","0.0034420100529223923","0.0034420100529223923","0.0034420100529223923"
"430","0.5789880642752003","0.5789880642752003","0.5789880642752003"
"431","0.0032980185861983505","0.0032980185861983505","0.0032980185861983505"
