run_id,run_name,env_type,planning_steps,planning_percentage,planning_mode,seed,episode_length,final_reward,reward_per_step
64337r6i,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_2_time_2026-04-11_02-55-37,CaveFlyer,5,1.0,reward,2,339.0,10.0,0.029498525073746312
djirel25,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_3_time_2026-04-11_03-04-37,CaveFlyer,5,1.0,reward,3,496.0,10.0,0.020161290322580645
8sxyyf20,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_4_time_2026-04-11_03-17-51,CaveFlyer,5,1.0,reward,4,1000.0,0.0,0.0
qp7qlgac,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_5_time_2026-04-11_03-44-12,CaveFlyer,5,1.0,reward,5,175.0,0.0,0.0
468s26z8,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_6_time_2026-04-11_03-48-54,CaveFlyer,5,1.0,reward,6,12.0,0.0,0.0
13stehgy,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_7_time_2026-04-11_03-49-17,CaveFlyer,5,1.0,reward,7,1000.0,0.0,0.0
8my87llr,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_8_time_2026-04-11_04-15-42,CaveFlyer,5,1.0,reward,8,1000.0,0.0,0.0
38l2bswg,CaveFlyer_5_roll_0_inner_1_pct_1_max_reward_seed_9_time_2026-04-11_04-42-04,CaveFlyer,5,1.0,reward,9,1000.0,0.0,0.0
8n5q3v5t,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_0_time_2026-04-10_22-51-38,CaveFlyer,5,1.0,value,0,1000.0,0.0,0.0
u4kd3p8d,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_1_time_2026-04-10_23-18-29,CaveFlyer,5,1.0,value,1,1000.0,0.0,0.0
6z7txxvq,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_2_time_2026-04-10_23-44-52,CaveFlyer,5,1.0,value,2,1000.0,0.0,0.0
g2pnwojo,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_3_time_2026-04-11_00-11-19,CaveFlyer,5,1.0,value,3,1000.0,0.0,0.0
br9tdai3,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_4_time_2026-04-11_00-37-40,CaveFlyer,5,1.0,value,4,118.0,0.0,0.0
53wfxtja,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_5_time_2026-04-11_00-40-48,CaveFlyer,5,1.0,value,5,43.0,0.0,0.0
qsoxaosd,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_6_time_2026-04-11_00-42-01,CaveFlyer,5,1.0,value,6,16.0,0.0,0.0
1cqnxli1,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_7_time_2026-04-11_00-42-30,CaveFlyer,5,1.0,value,7,1000.0,0.0,0.0
h4igfbr0,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_8_time_2026-04-11_01-09-09,CaveFlyer,5,1.0,value,8,1000.0,0.0,0.0
9lpkmlhr,CaveFlyer_5_roll_0_inner_1_pct_1_max_value_seed_9_time_2026-04-11_01-35-38,CaveFlyer,5,1.0,value,9,1000.0,0.0,0.0
dw71mrb2,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_0_time_2026-03-31_04-15-01,CaveFlyer,10,0.05,reward,0,1000.0,0.0,0.0
nguwmq1u,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_1_time_2026-03-31_04-17-20,CaveFlyer,10,0.05,reward,1,1000.0,0.0,0.0
0gf9b4s4,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_2_time_2026-03-31_04-19-45,CaveFlyer,10,0.05,reward,2,1000.0,0.0,0.0
z9wbtovf,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_3_time_2026-04-01_19-22-21,CaveFlyer,10,0.05,reward,3,842.0,10.0,0.011876484560570071
lxvjm93l,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_4_time_2026-04-01_19-24-29,CaveFlyer,10,0.05,reward,4,132.0,0.0,0.0
31lwauhh,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_5_time_2026-04-01_19-25-07,CaveFlyer,10,0.05,reward,5,1000.0,0.0,0.0
nkuvdn3n,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_6_time_2026-04-01_19-27-36,CaveFlyer,10,0.05,reward,6,11.0,0.0,0.0
b3p65sgu,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_7_time_2026-04-01_19-27-46,CaveFlyer,10,0.05,reward,7,1000.0,0.0,0.0
u1usoneu,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_8_time_2026-04-01_19-30-26,CaveFlyer,10,0.05,reward,8,698.0,0.0,0.0
a1ekrbu4,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_reward_seed_9_time_2026-04-01_19-32-34,CaveFlyer,10,0.05,reward,9,696.0,10.0,0.014367816091954023
fzorfr7i,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_0_time_2026-03-31_04-07-07,CaveFlyer,10,0.05,value,0,1000.0,0.0,0.0
2r51oo52,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_1_time_2026-03-31_04-09-22,CaveFlyer,10,0.05,value,1,1000.0,0.0,0.0
c0cqnyij,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_2_time_2026-03-31_04-11-53,CaveFlyer,10,0.05,value,2,1000.0,0.0,0.0
y5c7rmy2,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_3_time_2026-04-01_19-10-32,CaveFlyer,10,0.05,value,3,1000.0,0.0,0.0
xabahp7z,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_4_time_2026-04-01_19-13-05,CaveFlyer,10,0.05,value,4,1000.0,0.0,0.0
sm673w98,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_5_time_2026-04-01_19-16-11,CaveFlyer,10,0.05,value,5,727.0,0.0,0.0
q0f3ocgz,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_6_time_2026-04-01_19-18-06,CaveFlyer,10,0.05,value,6,11.0,0.0,0.0
st3o1cdc,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_7_time_2026-04-01_19-18-17,CaveFlyer,10,0.05,value,7,1000.0,0.0,0.0
7fkt8e9t,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_8_time_2026-04-01_19-21-15,CaveFlyer,10,0.05,value,8,78.0,10.0,0.1282051282051282
lvughx6z,CaveFlyer_10_roll_0_inner_0.05_pct_1_max_value_seed_9_time_2026-04-01_19-21-45,CaveFlyer,10,0.05,value,9,220.0,10.0,0.045454545454545456
lixdja8t,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_0_time_2026-03-31_04-34-19,CaveFlyer,10,0.1,reward,0,1000.0,0.0,0.0
xrxdpbby,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_1_time_2026-03-31_04-37-50,CaveFlyer,10,0.1,reward,1,1000.0,0.0,0.0
fevkv3ef,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_2_time_2026-03-31_04-41-27,CaveFlyer,10,0.1,reward,2,1000.0,0.0,0.0
nz8jehvl,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_3_time_2026-04-01_19-55-30,CaveFlyer,10,0.1,reward,3,170.0,10.0,0.058823529411764705
de9z67tr,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_4_time_2026-04-01_19-56-12,CaveFlyer,10,0.1,reward,4,1000.0,0.0,0.0
ohhtiv2l,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_5_time_2026-04-01_19-59-45,CaveFlyer,10,0.1,reward,5,277.0,0.0,0.0
x3ebkpvw,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_6_time_2026-04-01_20-01-01,CaveFlyer,10,0.1,reward,6,11.0,0.0,0.0
nnse0zr0,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_7_time_2026-04-01_20-01-12,CaveFlyer,10,0.1,reward,7,1000.0,0.0,0.0
vxdjhvgd,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_8_time_2026-04-01_20-05-28,CaveFlyer,10,0.1,reward,8,614.0,10.0,0.016286644951140065
zlmiiool,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_reward_seed_9_time_2026-04-01_20-08-12,CaveFlyer,10,0.1,reward,9,564.0,10.0,0.01773049645390071
uujft383,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_0_time_2026-03-31_04-22-44,CaveFlyer,10,0.1,value,0,1000.0,0.0,0.0
0b1d67ff,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_1_time_2026-03-31_04-26-11,CaveFlyer,10,0.1,value,1,1000.0,0.0,0.0
c0jy5md1,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_2_time_2026-03-31_04-29-54,CaveFlyer,10,0.1,value,2,1000.0,0.0,0.0
067dtuwx,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_3_time_2026-04-01_19-34-25,CaveFlyer,10,0.1,value,3,1000.0,0.0,0.0
7l9q5jjp,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_4_time_2026-04-01_19-37-50,CaveFlyer,10,0.1,value,4,599.0,0.0,0.0
nt81xoz6,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_5_time_2026-04-01_19-40-15,CaveFlyer,10,0.1,value,5,677.0,0.0,0.0
jcs1jqxw,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_6_time_2026-04-01_19-43-01,CaveFlyer,10,0.1,value,6,11.0,0.0,0.0
qjpzch74,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_7_time_2026-04-01_19-43-13,CaveFlyer,10,0.1,value,7,1000.0,0.0,0.0
7ilc3hb3,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_8_time_2026-04-01_19-47-36,CaveFlyer,10,0.1,value,8,1000.0,0.0,0.0
hyz44sx7,CaveFlyer_10_roll_0_inner_0.1_pct_1_max_value_seed_9_time_2026-04-01_19-51-27,CaveFlyer,10,0.1,value,9,1000.0,0.0,0.0
7irjmxnj,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_0_time_2026-03-31_05-01-48,CaveFlyer,10,0.2,reward,0,1000.0,0.0,0.0
6j0m8tu2,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_1_time_2026-03-31_05-08-25,CaveFlyer,10,0.2,reward,1,1000.0,0.0,0.0
6snqehmv,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_2_time_2026-03-31_05-13-46,CaveFlyer,10,0.2,reward,2,1000.0,0.0,0.0
rgnbpshx,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_3_time_2026-04-01_20-46-00,CaveFlyer,10,0.2,reward,3,1000.0,0.0,0.0
8fulesi3,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_4_time_2026-04-01_20-52-16,CaveFlyer,10,0.2,reward,4,859.0,0.0,0.0
9npy69g4,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_5_time_2026-04-01_20-58-28,CaveFlyer,10,0.2,reward,5,466.0,0.0,0.0
h05kf9xc,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_6_time_2026-04-01_21-01-07,CaveFlyer,10,0.2,reward,6,11.0,0.0,0.0
xnpzwaad,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_7_time_2026-04-01_21-01-18,CaveFlyer,10,0.2,reward,7,1000.0,0.0,0.0
5dsxo828,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_8_time_2026-04-01_21-07-06,CaveFlyer,10,0.2,reward,8,206.0,10.0,0.04854368932038835
si6iyd16,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_reward_seed_9_time_2026-04-01_21-08-34,CaveFlyer,10,0.2,reward,9,1000.0,0.0,0.0
wyaaxwaa,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_0_time_2026-03-31_04-45-11,CaveFlyer,10,0.2,value,0,1000.0,0.0,0.0
2rfckfq4,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_1_time_2026-03-31_04-51-05,CaveFlyer,10,0.2,value,1,782.0,0.0,0.0
7qc6evnl,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_2_time_2026-03-31_04-55-50,CaveFlyer,10,0.2,value,2,1000.0,0.0,0.0
qqstkniu,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_3_time_2026-04-01_20-09-53,CaveFlyer,10,0.2,value,3,1000.0,0.0,0.0
oul4irsi,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_4_time_2026-04-01_20-15-46,CaveFlyer,10,0.2,value,4,1000.0,0.0,0.0
6zctnbff,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_5_time_2026-04-01_20-22-03,CaveFlyer,10,0.2,value,5,1000.0,0.0,0.0
7sp8ky80,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_6_time_2026-04-01_20-27-23,CaveFlyer,10,0.2,value,6,11.0,0.0,0.0
t2vkumy4,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_7_time_2026-04-01_20-27-34,CaveFlyer,10,0.2,value,7,1000.0,0.0,0.0
04nmlsmw,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_8_time_2026-04-01_20-34-03,CaveFlyer,10,0.2,value,8,1000.0,0.0,0.0
0x28hzaa,CaveFlyer_10_roll_0_inner_0.2_pct_1_max_value_seed_9_time_2026-04-01_20-39-55,CaveFlyer,10,0.2,value,9,1000.0,0.0,0.0
8z74kfab,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_0_time_2026-03-31_05-52-34,CaveFlyer,10,0.5,reward,0,1000.0,0.0,0.0
3ropmx8g,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_1_time_2026-03-31_06-02-56,CaveFlyer,10,0.5,reward,1,1000.0,0.0,0.0
br3tjah2,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_2_time_2026-03-31_06-14-23,CaveFlyer,10,0.5,reward,2,1000.0,0.0,0.0
3vm5pt0z,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_3_time_2026-04-01_22-08-17,CaveFlyer,10,0.5,reward,3,1000.0,0.0,0.0
zore8oiv,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_4_time_2026-04-01_22-19-12,CaveFlyer,10,0.5,reward,4,889.0,0.0,0.0
rclktske,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_5_time_2026-04-01_22-29-04,CaveFlyer,10,0.5,reward,5,160.0,0.0,0.0
g16il27x,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_6_time_2026-04-01_22-30-51,CaveFlyer,10,0.5,reward,6,20.0,0.0,0.0
ipq61j32,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_7_time_2026-04-01_22-31-11,CaveFlyer,10,0.5,reward,7,1000.0,0.0,0.0
nmbdy641,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_8_time_2026-04-01_22-42-16,CaveFlyer,10,0.5,reward,8,1000.0,0.0,0.0
kozofwuy,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_reward_seed_9_time_2026-04-01_22-52-38,CaveFlyer,10,0.5,reward,9,747.0,10.0,0.013386880856760375
j4bc88rc,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_0_time_2026-03-31_05-20-10,CaveFlyer,10,0.5,value,0,1000.0,0.0,0.0
b26lty3m,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_1_time_2026-03-31_05-30-43,CaveFlyer,10,0.5,value,1,1000.0,0.0,0.0
j7sz8s1i,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_2_time_2026-03-31_05-42-02,CaveFlyer,10,0.5,value,2,1000.0,0.0,0.0
khn37ub5,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_3_time_2026-04-01_21-15-07,CaveFlyer,10,0.5,value,3,1000.0,0.0,0.0
eue9h1gj,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_4_time_2026-04-01_21-25-56,CaveFlyer,10,0.5,value,4,889.0,0.0,0.0
jbzooae8,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_5_time_2026-04-01_21-35-45,CaveFlyer,10,0.5,value,5,160.0,0.0,0.0
7goxj49e,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_6_time_2026-04-01_21-37-29,CaveFlyer,10,0.5,value,6,20.0,0.0,0.0
71l8l2li,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_7_time_2026-04-01_21-37-58,CaveFlyer,10,0.5,value,7,1000.0,0.0,0.0
f166xu1x,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_8_time_2026-04-01_21-48-50,CaveFlyer,10,0.5,value,8,1000.0,0.0,0.0
6pn752a1,CaveFlyer_10_roll_0_inner_0.5_pct_1_max_value_seed_9_time_2026-04-01_21-59-16,CaveFlyer,10,0.5,value,9,827.0,10.0,0.012091898428053204
flk14v1d,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_0_time_2026-03-31_08-07-56,Chaser,5,0.05,reward,0,128.0,0.2799999713897705,0.002187499776482582
8uycysck,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_1_time_2026-03-31_08-08-17,Chaser,5,0.05,reward,1,132.0,0.880000114440918,0.006666667533643318
n5fm59bp,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_2_time_2026-03-31_08-08-41,Chaser,5,0.05,reward,2,124.0,0.559999942779541,0.00451612857080275
9fmnizef,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_3_time_2026-04-02_01-49-54,Chaser,5,0.05,reward,3,100.0,0.559999942779541,0.00559999942779541
wuiv9uxm,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_4_time_2026-04-02_01-50-11,Chaser,5,0.05,reward,4,104.0,0.31999996304512024,0.0030769227215876947
axpboscz,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_5_time_2026-04-02_01-50-30,Chaser,5,0.05,reward,5,72.0,0.11999999731779099,0.0016666666294137638
srupwjdk,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_6_time_2026-04-02_01-50-48,Chaser,5,0.05,reward,6,68.0,0.43999993801116943,0.006470587323693668
9jkcjdjh,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_7_time_2026-04-02_01-51-00,Chaser,5,0.05,reward,7,68.0,0.23999997973442078,0.0035294114666826583
y4rtmsnp,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_8_time_2026-04-02_01-51-17,Chaser,5,0.05,reward,8,106.0,0.559999942779541,0.005283018328108877
188b3y4a,Chaser_5_roll_0_inner_0.05_pct_1_max_reward_seed_9_time_2026-04-02_01-51-35,Chaser,5,0.05,reward,9,64.0,0.11999999731779099,0.0018749999580904841
b4ebls91,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_0_time_2026-03-31_08-07-05,Chaser,5,0.05,value,0,128.0,0.2799999713897705,0.002187499776482582
w59aqwwl,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_1_time_2026-03-31_08-07-26,Chaser,5,0.05,value,1,132.0,0.880000114440918,0.006666667533643318
mkm0gs8y,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_2_time_2026-03-31_08-07-43,Chaser,5,0.05,value,2,124.0,0.5199999213218689,0.004193547752595717
s3iczvd8,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_3_time_2026-04-02_01-48-00,Chaser,5,0.05,value,3,100.0,0.559999942779541,0.00559999942779541
1iv14ymz,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_4_time_2026-04-02_01-48-16,Chaser,5,0.05,value,4,104.0,0.31999996304512024,0.0030769227215876947
8dpmnsxp,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_5_time_2026-04-02_01-48-36,Chaser,5,0.05,value,5,72.0,0.11999999731779099,0.0016666666294137638
b6r9qcd5,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_6_time_2026-04-02_01-48-54,Chaser,5,0.05,value,6,68.0,0.43999993801116943,0.006470587323693668
he5ge85q,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_7_time_2026-04-02_01-49-07,Chaser,5,0.05,value,7,68.0,0.23999997973442078,0.0035294114666826583
z14s6ra6,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_8_time_2026-04-02_01-49-23,Chaser,5,0.05,value,8,106.0,0.559999942779541,0.005283018328108877
fbz1btks,Chaser_5_roll_0_inner_0.05_pct_1_max_value_seed_9_time_2026-04-02_01-49-41,Chaser,5,0.05,value,9,64.0,0.07999999821186066,0.0012499999720603228
a1z2fo79,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_0_time_2026-03-31_08-10-13,Chaser,5,0.1,reward,0,214.0,0.43999993801116943,0.0020560744766877077
7zd5gaeg,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_1_time_2026-03-31_08-10-49,Chaser,5,0.1,reward,1,132.0,0.880000114440918,0.006666667533643318
7nml9oyh,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_2_time_2026-03-31_08-11-21,Chaser,5,0.1,reward,2,124.0,0.559999942779541,0.00451612857080275
lfj0incu,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_3_time_2026-04-02_01-54-07,Chaser,5,0.1,reward,3,100.0,0.559999942779541,0.00559999942779541
cjsmp5kh,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_4_time_2026-04-02_01-54-32,Chaser,5,0.1,reward,4,104.0,0.31999996304512024,0.0030769227215876947
8oub6eav,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_5_time_2026-04-02_01-54-53,Chaser,5,0.1,reward,5,72.0,0.11999999731779099,0.0016666666294137638
5t1qul6p,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_6_time_2026-04-02_01-55-11,Chaser,5,0.1,reward,6,68.0,0.43999993801116943,0.006470587323693668
so90o4pn,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_7_time_2026-04-02_01-55-23,Chaser,5,0.1,reward,7,68.0,0.23999997973442078,0.0035294114666826583
lebyzk13,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_8_time_2026-04-02_01-55-38,Chaser,5,0.1,reward,8,106.0,0.559999942779541,0.005283018328108877
zoovz8co,Chaser_5_roll_0_inner_0.1_pct_1_max_reward_seed_9_time_2026-04-02_01-55-58,Chaser,5,0.1,reward,9,64.0,0.11999999731779099,0.0018749999580904841
1fyoab1q,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_0_time_2026-03-31_08-08-54,Chaser,5,0.1,value,0,134.0,0.43999993801116943,0.0032835816269490255
ujgg8lij,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_1_time_2026-03-31_08-09-23,Chaser,5,0.1,value,1,132.0,0.880000114440918,0.006666667533643318
6nr0f5xc,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_2_time_2026-03-31_08-09-52,Chaser,5,0.1,value,2,124.0,0.559999942779541,0.00451612857080275
jqnqgzwr,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_3_time_2026-04-02_01-51-48,Chaser,5,0.1,value,3,100.0,0.559999942779541,0.00559999942779541
99rh2iat,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_4_time_2026-04-02_01-52-05,Chaser,5,0.1,value,4,104.0,0.31999996304512024,0.0030769227215876947
m6bsvubx,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_5_time_2026-04-02_01-52-35,Chaser,5,0.1,value,5,72.0,0.11999999731779099,0.0016666666294137638
c203wyve,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_6_time_2026-04-02_01-52-54,Chaser,5,0.1,value,6,68.0,0.43999993801116943,0.006470587323693668
z59b52of,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_7_time_2026-04-02_01-53-12,Chaser,5,0.1,value,7,68.0,0.23999997973442078,0.0035294114666826583
14umafea,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_8_time_2026-04-02_01-53-27,Chaser,5,0.1,value,8,106.0,0.559999942779541,0.005283018328108877
ltwlx85g,Chaser_5_roll_0_inner_0.1_pct_1_max_value_seed_9_time_2026-04-02_01-53-47,Chaser,5,0.1,value,9,64.0,0.11999999731779099,0.0018749999580904841
wuyzq5i2,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_0_time_2026-03-31_08-13-31,Chaser,5,0.2,reward,0,152.0,0.43999993801116943,0.0028947364342840095
lg2lbk5k,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_1_time_2026-03-31_08-14-13,Chaser,5,0.2,reward,1,132.0,0.8800000548362732,0.0066666670820929785
4gk3h565,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_2_time_2026-03-31_08-14-45,Chaser,5,0.2,reward,2,124.0,0.5999999642372131,0.004838709389009784
1nq0a8du,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_3_time_2026-04-02_01-59-40,Chaser,5,0.2,reward,3,100.0,0.559999942779541,0.00559999942779541
jgm40jb4,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_4_time_2026-04-02_02-00-16,Chaser,5,0.2,reward,4,104.0,0.31999996304512024,0.0030769227215876947
hfo65b00,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_5_time_2026-04-02_02-00-50,Chaser,5,0.2,reward,5,80.0,0.1599999964237213,0.0019999999552965165
cny3mhm6,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_6_time_2026-04-02_02-01-18,Chaser,5,0.2,reward,6,68.0,0.43999993801116943,0.006470587323693668
x3iik1oq,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_7_time_2026-04-02_02-01-37,Chaser,5,0.2,reward,7,66.0,0.2799999713897705,0.004242423808935917
xhbzb2qw,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_8_time_2026-04-02_02-02-01,Chaser,5,0.2,reward,8,106.0,0.5999999642372131,0.005660377021105784
8l2s6smg,Chaser_5_roll_0_inner_0.2_pct_1_max_reward_seed_9_time_2026-04-02_02-02-38,Chaser,5,0.2,reward,9,64.0,0.11999999731779099,0.0018749999580904841
hhnocvt5,Chaser_5_roll_0_inner_0.2_pct_1_max_value_seed_0_time_2026-03-31_08-11-42,Chaser,5,0.2,value,0,112.0,0.3999999463558197,0.0035714280924626757
rr6dz81w,Chaser_5_roll_0_inner_0.2_pct_1_max_value_seed_1_time_2026-03-31_08-12-16,Chaser,5,0.2,value,1,132.0,0.880000114440918,0.006666667533643318
w4fo91vy,Chaser_5_roll_0_inner_0.2_pct_1_max_value_seed_2_time_2026-03-31_08-12-52,Chaser,5,0.2,value,2,124.0,0.5999999642372131,0.004838709389009784
k5sdzbip,Chaser_5_roll_0_inner_0.2_pct_1_max_value_seed_3_time_2026-04-02_01-56-18,Chaser,5,0.2,value,3,103.0,0.559999942779541,0.005436892648345059
