run_id,run_name,env_type,planning_steps,planning_percentage,planning_mode,seed,episode_length,final_reward,reward_per_step
mx3gbkqr,BossFight_5_roll_0_inner_1_pct_1_max_random_seed_7_time_2026-04-14_20-34-48,BossFight,5,1.0,random,7,26.0,0.0,0.0
spj99n79,BossFight_5_roll_0_inner_1_pct_1_max_random_seed_8_time_2026-04-14_20-34-58,BossFight,5,1.0,random,8,85.0,0.0,0.0
b7j0i6nz,BossFight_5_roll_0_inner_1_pct_1_max_random_seed_9_time_2026-04-14_20-35-09,BossFight,5,1.0,random,9,50.0,0.0,0.0
63v2ud95,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_0_time_2026-04-09_17-42-45,CaveFlyer,5,0.05,random,0,1000.0,0.0,0.0
tnd6ailk,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_1_time_2026-04-09_17-43-42,CaveFlyer,5,0.05,random,1,1000.0,0.0,0.0
aqtj9d0c,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_2_time_2026-04-09_17-44-44,CaveFlyer,5,0.05,random,2,1000.0,0.0,0.0
5zduq9x2,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_3_time_2026-04-09_17-45-18,CaveFlyer,5,0.05,random,3,1000.0,0.0,0.0
sdemu06z,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_4_time_2026-04-09_17-45-52,CaveFlyer,5,0.05,random,4,1000.0,0.0,0.0
nqm4gdk0,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_5_time_2026-04-09_17-46-26,CaveFlyer,5,0.05,random,5,213.0,0.0,0.0
tz6mqnru,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_6_time_2026-04-09_17-46-41,CaveFlyer,5,0.05,random,6,11.0,0.0,0.0
kgfvlotn,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_7_time_2026-04-09_17-46-52,CaveFlyer,5,0.05,random,7,1000.0,0.0,0.0
29vwb12q,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_8_time_2026-04-09_17-47-28,CaveFlyer,5,0.05,random,8,1000.0,0.0,0.0
bqsyivy7,CaveFlyer_5_roll_0_inner_0.05_pct_1_max_random_seed_9_time_2026-04-09_17-48-29,CaveFlyer,5,0.05,random,9,1000.0,0.0,0.0
f6olcpks,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_0_time_2026-04-09_17-49-03,CaveFlyer,5,0.1,random,0,1000.0,0.0,0.0
lcykt9hs,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_1_time_2026-04-09_17-49-37,CaveFlyer,5,0.1,random,1,1000.0,0.0,0.0
m7s8jekf,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_2_time_2026-04-09_17-50-25,CaveFlyer,5,0.1,random,2,1000.0,0.0,0.0
3ilpzs5t,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_3_time_2026-04-09_17-51-02,CaveFlyer,5,0.1,random,3,288.0,10.0,0.034722222222222224
m2y75mpi,CaveFlyer_5_roll_0_inner_0.1_pct_1_max_random_seed_4_time_2026-04-09_17-51-20,CaveFlyer,5,0.1,random,4,63.0,0.0,0.0
